trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1459,False,"{'a': 0.7, 'e': 0.026180163474687157}",20,15,9.733053356453672,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1460,False,"{'a': 0.7, 'e': 0.026171196129510688}",30,23,13.480241797930894,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1461,False,"{'a': 0.7, 'e': 0.026162237992630243}",20,10,18.630035168057496,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1462,False,"{'a': 0.7, 'e': 0.026153289048297074}",20,11,14.860451221427896,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1463,False,"{'a': 0.7, 'e': 0.026144349280800103}",20,9,14.63263916719906,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1464,False,"{'a': 0.7, 'e': 0.026135418674465834}",20,8,22.837880783570764,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1465,False,"{'a': 0.7, 'e': 0.026126497213658208}",30,16,28.37497712297383,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1466,False,"{'a': 0.7, 'e': 0.02611758488277851}",20,0,30.66550439835959,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1467,False,"{'a': 0.7, 'e': 0.026108681666265243}",30,18,23.226343176447102,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1468,False,"{'a': 0.7, 'e': 0.026099787548594027}",25,6,32.165034181764234,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1469,False,"{'a': 0.7, 'e': 0.026090902514277467}",35,18,21.3008896380149,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1470,False,"{'a': 0.7, 'e': 0.026082026547865053}",20,15,7.647976101287773,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1471,False,"{'a': 0.7, 'e': 0.02607315963394304}",20,2,15.346816204483893,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1472,False,"{'a': 0.7, 'e': 0.026064301757134346}",20,9,19.21389706495202,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1473,False,"{'a': 0.7, 'e': 0.026055452902098424}",25,18,11.426543120165373,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1474,False,"{'a': 0.7, 'e': 0.026046613053531162}",25,16,13.87620244988474,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1475,False,"{'a': 0.7, 'e': 0.026037782196164774}",20,14,10.884659073410992,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1476,False,"{'a': 0.7, 'e': 0.026028960314767677}",25,11,27.95252300551202,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1477,False,"{'a': 0.7, 'e': 0.026020147394144395}",25,14,18.40812631882796,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1478,False,"{'a': 0.7, 'e': 0.026011343419135434}",30,17,26.984215774908925,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1479,False,"{'a': 0.7, 'e': 0.02600254837461719}",20,12,14.85415015886188,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1480,False,"{'a': 0.7, 'e': 0.02599376224550182}",20,8,25.513570185149625,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1481,False,"{'a': 0.7, 'e': 0.02598498501673715}",20,8,20.4186381259917,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1482,False,"{'a': 0.7, 'e': 0.025976216673306556}",20,0,28.776265033166162,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1483,False,"{'a': 0.7, 'e': 0.02596745720022887}",20,12,16.141200298476882,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1484,False,"{'a': 0.7, 'e': 0.02595870658255825}",20,3,27.950245668177917,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1485,False,"{'a': 0.7, 'e': 0.025949964805384102}",30,8,39.29628913136108,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1486,False,"{'a': 0.7, 'e': 0.025941231853830935}",20,12,3.778443221880411,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1487,False,"{'a': 0.7, 'e': 0.02593250771305829}",25,16,16.426745428679524,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1488,False,"{'a': 0.7, 'e': 0.02592379236826063}",25,15,18.221041697660105,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1489,False,"{'a': 0.7, 'e': 0.02591508580466721}",20,5,24.077604993062902,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1490,False,"{'a': 0.7, 'e': 0.02590638800754199}",25,14,18.270955928812995,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1491,False,"{'a': 0.7, 'e': 0.025897698962183534}",20,6,-18.59228392364799,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
1492,False,"{'a': 0.7, 'e': 0.025889018653924886}",25,17,13.932799171318914,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1493,False,"{'a': 0.7, 'e': 0.0258803470681335}",25,17,15.651704569536362,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1494,False,"{'a': 0.7, 'e': 0.025871684190211096}",20,8,22.50380286617127,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1495,False,"{'a': 0.7, 'e': 0.025863030005593587}",25,16,16.747250767559578,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1496,False,"{'a': 0.7, 'e': 0.025854384499750957}",30,22,14.762889215157779,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1497,False,"{'a': 0.7, 'e': 0.02584574765818718}",30,20,16.317724830718866,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1498,False,"{'a': 0.7, 'e': 0.02583711946644009}",20,12,14.884201708563696,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1499,False,"{'a': 0.7, 'e': 0.025828499910081303}",25,5,33.38573941027899,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1500,False,"{'a': 0.7, 'e': 0.025819888974716113}",20,15,10.217055389889278,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1501,False,"{'a': 0.7, 'e': 0.025811286645983367}",20,0,34.60603349736352,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1502,False,"{'a': 0.7, 'e': 0.025802692909555395}",25,4,34.21489544259246,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1503,False,"{'a': 0.7, 'e': 0.0257941077511379}",25,18,13.65812885936669,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1504,False,"{'a': 0.7, 'e': 0.025785531156469834}",20,9,21.828607431398556,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1505,False,"{'a': 0.7, 'e': 0.02577696311132335}",25,11,26.44210251779934,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1506,False,"{'a': 0.7, 'e': 0.025768403601503658}",20,6,21.86771207938823,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1507,False,"{'a': 0.7, 'e': 0.025759852612848935}",20,5,22.580900658467257,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1508,False,"{'a': 0.7, 'e': 0.025751310131230238}",25,15,15.289399772817449,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1509,False,"{'a': 0.7, 'e': 0.025742776142551403}",20,11,16.9455447784133,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1510,False,"{'a': 0.7, 'e': 0.025734250632748937}",25,17,13.34778793699597,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1511,False,"{'a': 0.7, 'e': 0.02572573358779194}",20,0,25.156372561596644,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1512,False,"{'a': 0.7, 'e': 0.025717224993681984}",20,9,24.963296160526532,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1513,False,"{'a': 0.7, 'e': 0.02570872483645304}",30,15,23.521868333096272,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1514,False,"{'a': 0.7, 'e': 0.02570023310217136}",25,0,-8.037954397830108,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
1515,False,"{'a': 0.7, 'e': 0.025691749776935398}",25,11,23.723511527843538,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1516,False,"{'a': 0.7, 'e': 0.025683274846875707}",30,19,21.77208773909506,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1517,False,"{'a': 0.7, 'e': 0.025674808298154838}",20,7,22.662204350086732,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1518,False,"{'a': 0.7, 'e': 0.025666350116967267}",20,9,16.354759991176863,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1519,False,"{'a': 0.7, 'e': 0.025657900289539272}",20,6,26.203428276110152,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1520,False,"{'a': 0.7, 'e': 0.025649458802128853}",25,13,22.563366953589412,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1521,False,"{'a': 0.7, 'e': 0.02564102564102564}",35,22,19.83060314157315,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1522,False,"{'a': 0.7, 'e': 0.0256326007925508}",25,13,13.482222345145967,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1523,False,"{'a': 0.7, 'e': 0.025624184243056937}",20,6,21.337251918640554,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1524,False,"{'a': 0.7, 'e': 0.025615775978927998}",20,10,-22.595827178009323,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
1525,False,"{'a': 0.7, 'e': 0.025607375986579195}",25,11,8.98994283787808,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
1526,False,"{'a': 0.7, 'e': 0.025598984252456894}",20,10,21.230651891362534,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1527,False,"{'a': 0.7, 'e': 0.02559060076303854}",35,17,25.134619525343165,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1528,False,"{'a': 0.7, 'e': 0.02558222550483254}",20,12,19.326007594668503,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1529,False,"{'a': 0.7, 'e': 0.02557385846437822}",20,8,19.20408277390409,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1530,False,"{'a': 0.7, 'e': 0.025565499628245683}",20,1,14.899192726720283,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
1531,False,"{'a': 0.7, 'e': 0.02555714898303573}",20,15,8.818950710681714,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1532,False,"{'a': 0.7, 'e': 0.0255488065153798}",20,12,14.877484237718615,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1533,False,"{'a': 0.7, 'e': 0.025540472211939846}",35,20,16.22257274425375,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1534,False,"{'a': 0.7, 'e': 0.02553214605940826}",20,0,30.088923324774097,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1535,False,"{'a': 0.7, 'e': 0.025523828044507795}",20,0,26.923294823486472,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1536,False,"{'a': 0.7, 'e': 0.025515518153991442}",25,0,38.04685366113402,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1537,False,"{'a': 0.7, 'e': 0.025507216374642365}",20,16,8.55774257142804,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1538,False,"{'a': 0.7, 'e': 0.02549892269327383}",25,15,20.03262209230244,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1539,False,"{'a': 0.7, 'e': 0.025490637096729083}",20,15,9.761349426638294,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1540,False,"{'a': 0.7, 'e': 0.025482359571881278}",30,23,14.470573884330616,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1541,False,"{'a': 0.7, 'e': 0.025474090105633382}",25,10,-13.010382002220183,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
1542,False,"{'a': 0.7, 'e': 0.02546582868491811}",20,16,5.593234769372592,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1543,False,"{'a': 0.7, 'e': 0.0254575752966978}",25,20,10.898598963035269,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1544,False,"{'a': 0.7, 'e': 0.025449329927964382}",30,18,22.279931848132886,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1545,False,"{'a': 0.7, 'e': 0.025441092565739218}",20,6,24.045327500494754,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1546,False,"{'a': 0.7, 'e': 0.02543286319707309}",25,0,25.17587516750138,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
1547,False,"{'a': 0.7, 'e': 0.025424641809046068}",30,17,-21.902708447133147,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
1548,False,"{'a': 0.7, 'e': 0.025416428388767447}",20,8,21.042323976397395,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1549,False,"{'a': 0.7, 'e': 0.02540822292337563}",30,12,21.390972820011733,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1550,False,"{'a': 0.7, 'e': 0.0254000254000381}",30,16,25.534445722259953,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1551,False,"{'a': 0.7, 'e': 0.02539183580595128}",30,22,13.270253410251348,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1552,False,"{'a': 0.7, 'e': 0.02538365412834048}",30,17,24.328265313502847,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1553,False,"{'a': 0.7, 'e': 0.025375480354459794}",25,11,28.043800458055813,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1554,False,"{'a': 0.7, 'e': 0.02536731447159205}",30,8,35.707817284646474,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1555,False,"{'a': 0.7, 'e': 0.02535915646704869}",20,7,20.100376907947012,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1556,False,"{'a': 0.7, 'e': 0.02535100632816969}",35,13,39.1288055312428,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1557,False,"{'a': 0.7, 'e': 0.025342864042323516}",30,20,19.149741327717376,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1558,False,"{'a': 0.7, 'e': 0.025334729596906996}",25,19,11.333019820211257,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1559,False,"{'a': 0.7, 'e': 0.02532660297934526}",20,0,30.000359099932417,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1560,False,"{'a': 0.7, 'e': 0.025318484177091666}",25,10,29.49872661876319,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1561,False,"{'a': 0.7, 'e': 0.025310373177627687}",30,22,11.39230970695744,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1562,False,"{'a': 0.7, 'e': 0.025302269968462875}",25,12,20.67862854274617,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1563,False,"{'a': 0.7, 'e': 0.02529417453713473}",20,9,9.719370738908012,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1564,False,"{'a': 0.7, 'e': 0.02528608687120868}",20,13,12.454608187837243,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1565,False,"{'a': 0.7, 'e': 0.025278006958277935}",25,2,35.61079350264082,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1566,False,"{'a': 0.7, 'e': 0.025269934785963448}",25,14,19.774414506210345,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1567,False,"{'a': 0.7, 'e': 0.02526187034191383}",25,0,35.18388135068759,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1568,False,"{'a': 0.7, 'e': 0.025253813613805267}",20,13,13.870271861848426,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1569,False,"{'a': 0.7, 'e': 0.02524576458934144}",20,14,12.05365727884439,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1570,False,"{'a': 0.7, 'e': 0.025237723256253435}",20,10,20.4421429575121,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1571,False,"{'a': 0.7, 'e': 0.025229689602299696}",25,13,18.975199327904516,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1572,False,"{'a': 0.7, 'e': 0.025221663615265913}",20,0,24.93131016321428,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1573,False,"{'a': 0.7, 'e': 0.02521364528296496}",20,10,22.4727006561232,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1574,False,"{'a': 0.7, 'e': 0.02520563459323681}",25,18,13.955341737551695,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1575,False,"{'a': 0.7, 'e': 0.02519763153394848}",20,5,26.49398137984439,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1576,False,"{'a': 0.7, 'e': 0.02518963609299392}",20,9,21.618059586196324,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1577,False,"{'a': 0.7, 'e': 0.025181648258293953}",25,20,10.04404879176186,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1578,False,"{'a': 0.7, 'e': 0.025173668017796205}",25,12,15.200540440267353,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1579,False,"{'a': 0.7, 'e': 0.025165695359475018}",25,15,18.327617596270457,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1580,False,"{'a': 0.7, 'e': 0.02515773027133138}",20,14,10.036179680969422,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1581,False,"{'a': 0.7, 'e': 0.025149772741392844}",20,10,20.82106061416529,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1582,False,"{'a': 0.7, 'e': 0.025141822757713452}",25,15,18.550012637972955,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1583,False,"{'a': 0.7, 'e': 0.02513388030837367}",25,11,25.2726326743291,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1584,False,"{'a': 0.7, 'e': 0.025125945381480302}",25,15,18.732841938477875,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1585,False,"{'a': 0.7, 'e': 0.025118017965166415}",30,2,42.02498122436033,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 0}",1
1586,False,"{'a': 0.7, 'e': 0.02511009804759127}",25,15,20.471911150397634,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1587,False,"{'a': 0.7, 'e': 0.025102185616940248}",25,0,38.36833422608504,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1588,False,"{'a': 0.7, 'e': 0.02509428066142478}",20,5,21.51208888029588,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1589,False,"{'a': 0.7, 'e': 0.02508638316928225}",35,15,-5.25251911428164,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
1590,False,"{'a': 0.7, 'e': 0.02507849312877596}",30,19,15.329075364324002,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1591,False,"{'a': 0.7, 'e': 0.02507061052819501}",25,0,43.06068661347549,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1592,False,"{'a': 0.7, 'e': 0.025062735355854276}",20,14,11.898954387921465,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1593,False,"{'a': 0.7, 'e': 0.025054867600094295}",20,8,22.801676392123163,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1594,False,"{'a': 0.7, 'e': 0.025047007249281213}",35,23,-17.925011505770428,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
1595,False,"{'a': 0.7, 'e': 0.02503915429180672}",20,16,6.1327976860197095,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1596,False,"{'a': 0.7, 'e': 0.025031308716087945}",25,12,13.286671483062895,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1597,False,"{'a': 0.7, 'e': 0.02502347051056742}",20,8,19.384443088781463,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1598,False,"{'a': 0.7, 'e': 0.025015639663712997}",20,13,12.118574103265665,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1599,False,"{'a': 0.7, 'e': 0.025007816164017767}",20,12,18.9751928131765,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1600,False,"{'a': 0.7, 'e': 0.025}",25,14,21.94924487449979,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1601,False,"{'a': 0.7, 'e': 0.02499219116020307}",20,0,31.64949233239219,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1602,False,"{'a': 0.7, 'e': 0.02498438963319538}",20,15,7.5419927410646626,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1603,False,"{'a': 0.7, 'e': 0.02497659540757031}",20,6,22.386415688053923,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1604,False,"{'a': 0.7, 'e': 0.024968808471946116}",25,5,37.42067034367835,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1605,False,"{'a': 0.7, 'e': 0.024961028814965893}",30,12,34.828710661232265,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1606,False,"{'a': 0.7, 'e': 0.02495325642529748}",20,14,9.745707505063779,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1607,False,"{'a': 0.7, 'e': 0.024945491291633412}",20,5,24.84026050905718,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1608,False,"{'a': 0.7, 'e': 0.024937733402690822}",20,16,6.779413557382735,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1609,False,"{'a': 0.7, 'e': 0.024929982747211407}",25,11,30.28908910800071,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1610,False,"{'a': 0.7, 'e': 0.024922239313961342}",30,4,38.81453872622939,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
1611,False,"{'a': 0.7, 'e': 0.024914503091731197}",20,8,26.31693302334538,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1612,False,"{'a': 0.7, 'e': 0.024906774069335894}",25,16,5.120859528500215,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1613,False,"{'a': 0.7, 'e': 0.024899052235614633}",25,13,22.80169160279462,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1614,False,"{'a': 0.7, 'e': 0.024891337579430815}",25,19,12.42463784903195,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1615,False,"{'a': 0.7, 'e': 0.024883630089671975}",25,8,30.57992157434288,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1616,False,"{'a': 0.7, 'e': 0.02487592975524973}",20,11,18.109804379475136,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1617,False,"{'a': 0.7, 'e': 0.02486823656509969}",25,18,-8.800501023729964,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
1618,False,"{'a': 0.7, 'e': 0.02486055050818142}",25,13,24.422099816547174,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1619,False,"{'a': 0.7, 'e': 0.02485287157347833}",25,12,24.099782910681544,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1620,False,"{'a': 0.7, 'e': 0.024845199749997663}",20,10,18.676141952428676,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1621,False,"{'a': 0.7, 'e': 0.024837535026770382}",20,10,19.21388203249593,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1622,False,"{'a': 0.7, 'e': 0.024829877392851134}",20,0,29.311419077314994,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1623,False,"{'a': 0.7, 'e': 0.02482222683731816}",20,11,15.37118109386462,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1624,False,"{'a': 0.7, 'e': 0.024814583349273254}",20,8,9.336507603689908,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1625,False,"{'a': 0.7, 'e': 0.02480694691784169}",30,16,28.638452298556825,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1626,False,"{'a': 0.7, 'e': 0.02479931753217214}",25,7,17.716066535860765,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1627,False,"{'a': 0.7, 'e': 0.024791695181436636}",25,10,23.04907393103351,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1628,False,"{'a': 0.7, 'e': 0.02478407985483048}",20,6,2.6634228554402513,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
1629,False,"{'a': 0.7, 'e': 0.024776471541572212}",25,3,36.26512342590469,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1630,False,"{'a': 0.7, 'e': 0.024768870230903496}",20,6,25.340860095690793,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1631,False,"{'a': 0.7, 'e': 0.024761275912089115}",30,1,32.78303898376635,"{0: 28, 1: 0, 2: 1, 3: 0, 4: 0}",1
1632,False,"{'a': 0.7, 'e': 0.02475368857441686}",20,13,14.650958587815648,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1633,False,"{'a': 0.7, 'e': 0.02474610820719749}",20,4,20.501167948704186,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
1634,False,"{'a': 0.7, 'e': 0.02473853479976467}",20,14,13.226641992590618,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1635,False,"{'a': 0.7, 'e': 0.024730968341474896}",25,14,17.988339746810126,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1636,False,"{'a': 0.7, 'e': 0.024723408821707437}",20,9,21.759722395301416,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1637,False,"{'a': 0.7, 'e': 0.024715856229864275}",20,8,20.672438580931814,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1638,False,"{'a': 0.7, 'e': 0.024708310555370042}",25,4,30.78880253888699,"{0: 20, 1: 1, 2: 0, 3: 0, 4: 0}",1
1639,False,"{'a': 0.7, 'e': 0.024700771787671945}",25,5,33.20314130049561,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1640,False,"{'a': 0.7, 'e': 0.02469323991623974}",30,13,32.47125508969628,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1641,False,"{'a': 0.7, 'e': 0.024685714930565622}",20,0,31.101767553379997,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
